Date,Group,Item,Value
1982-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),73
1982-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),41
1982-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),102
1982-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),112
1982-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),72
1982-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),84
1982-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),51
1982-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),52
1983-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),34
1983-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),44
1983-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),56
1983-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),97
1983-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),87
1983-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),78
1983-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),67
1983-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),116
1983-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),114
1983-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),127
1983-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),82
1983-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),97
1984-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),47
1984-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),35
1984-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),60
1984-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),74
1984-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),100
1984-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),98
1984-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),115
1984-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),122
1984-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),121
1984-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),89
1984-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),74
1984-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),56
1985-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),72
1985-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),48
1985-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),76
1985-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),83
1985-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),66
1985-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),114
1985-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),108
1985-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),110
1985-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),108
1985-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),145
1985-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),59
1985-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),90
1986-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),73
1986-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),68
1986-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),101
1986-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),119
1986-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),124
1986-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),132
1986-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),108
1986-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),165
1986-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),169
1986-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),155
1986-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),88
1986-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),143
1987-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),95
1987-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),116
1987-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),183
1987-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),120
1987-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),148
1987-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),148
1987-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),142
1987-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),178
1987-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),130
1987-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),115
1987-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),150
1987-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),136
1988-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),125
1988-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),158
1988-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),198
1988-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),183
1988-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),207
1988-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),187
1988-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),191
1988-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),197
1988-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),276
1988-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),169
1988-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),148
1988-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),171
1989-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),111
1989-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),117
1989-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),228
1989-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),181
1989-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),179
1989-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),225
1989-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),258
1989-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),329
1989-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),252
1989-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),234
1989-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),232
1989-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),183
1990-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),149
1990-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),202
1990-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),235
1990-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),188
1990-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),203
1990-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),140
1990-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),195
1990-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),354
1990-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),162
1990-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),240
1990-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),194
1990-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),122
1991-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),169
1991-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),121
1991-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),208
1991-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),195
1991-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),148
1991-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),87
1991-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),206
1991-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),226
1991-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),173
1991-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),238
1991-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),141
1991-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),180
1992-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),161
1992-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),139
1992-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),155
1992-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),93
1992-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),172
1992-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),145
1992-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),234
1992-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),233
1992-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),221
1992-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),247
1992-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),238
1992-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),170
1993-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),182
1993-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),136
1993-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),228
1993-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),189
1993-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),160
1993-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),181
1993-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),338
1993-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),317
1993-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),319
1993-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),318
1993-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),270
1993-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),158
1994-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),271
1994-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),215
1994-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),226
1994-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),234
1994-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),256
1994-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),232
1994-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),315
1994-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),346
1994-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),343
1994-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),368
1994-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),357
1994-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),293
1995-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),184
1995-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),229
1995-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),253
1995-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),275
1995-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),260
1995-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),220
1995-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),362
1995-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),395
1995-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),427
1995-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),419
1995-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),327
1995-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),341
1996-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),264
1996-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),224
1996-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),260
1996-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),289
1996-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),234
1996-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),219
1996-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),475
1996-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),480
1996-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),404
1996-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),430
1996-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),309
1996-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),275
1997-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),276
1997-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),273
1997-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),255
1997-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),235
1997-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),286
1997-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),260
1997-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),434
1997-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),443
1997-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),485
1997-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),529
1997-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),454
1997-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),279
1998-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),287
1998-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),296
1998-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),369
1998-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),405
1998-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),343
1998-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),388
1998-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),460
1998-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),432
1998-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),466
1998-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),534
1998-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),428
1998-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),362
1999-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),315
1999-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),264
1999-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),315
1999-04-01,Non-rural goods,Other non-rural (incl. sugar and beverages),308
1999-05-01,Non-rural goods,Other non-rural (incl. sugar and beverages),325
1999-06-01,Non-rural goods,Other non-rural (incl. sugar and beverages),291
1999-07-01,Non-rural goods,Other non-rural (incl. sugar and beverages),427
1999-08-01,Non-rural goods,Other non-rural (incl. sugar and beverages),481
1999-09-01,Non-rural goods,Other non-rural (incl. sugar and beverages),439
1999-10-01,Non-rural goods,Other non-rural (incl. sugar and beverages),563
1999-11-01,Non-rural goods,Other non-rural (incl. sugar and beverages),383
1999-12-01,Non-rural goods,Other non-rural (incl. sugar and beverages),398
2000-01-01,Non-rural goods,Other non-rural (incl. sugar and beverages),318
2000-02-01,Non-rural goods,Other non-rural (incl. sugar and beverages),439
2000-03-01,Non-rural goods,Other non-rural (incl. sugar and beverages),465
