Date,Group,Item,Value
2012-08-01,Consumption goods,Household electrical items,-419
2012-09-01,Consumption goods,Household electrical items,-404
2012-10-01,Consumption goods,Household electrical items,-545
2012-11-01,Consumption goods,Household electrical items,-591
2012-12-01,Consumption goods,Household electrical items,-405
2013-01-01,Consumption goods,Household electrical items,-322
2013-02-01,Consumption goods,Household electrical items,-325
2013-03-01,Consumption goods,Household electrical items,-328
2013-04-01,Consumption goods,Household electrical items,-391
2013-05-01,Consumption goods,Household electrical items,-472
2013-06-01,Consumption goods,Household electrical items,-415
2013-07-01,Consumption goods,Household electrical items,-396
2013-08-01,Consumption goods,Household electrical items,-458
2013-09-01,Consumption goods,Household electrical items,-462
2013-10-01,Consumption goods,Household electrical items,-477
2013-11-01,Consumption goods,Household electrical items,-555
2013-12-01,Consumption goods,Household electrical items,-392
2014-01-01,Consumption goods,Household electrical items,-397
2014-02-01,Consumption goods,Household electrical items,-334
2014-03-01,Consumption goods,Household electrical items,-373
2014-04-01,Consumption goods,Household electrical items,-398
2014-05-01,Consumption goods,Household electrical items,-482
2014-06-01,Consumption goods,Household electrical items,-411
2014-07-01,Consumption goods,Household electrical items,-451
2014-08-01,Consumption goods,Household electrical items,-449
2014-09-01,Consumption goods,Household electrical items,-453
2014-10-01,Consumption goods,Household electrical items,-524
2014-11-01,Consumption goods,Household electrical items,-504
2014-12-01,Consumption goods,Household electrical items,-462
2015-01-01,Consumption goods,Household electrical items,-402
2015-02-01,Consumption goods,Household electrical items,-406
2015-03-01,Consumption goods,Household electrical items,-377
2015-04-01,Consumption goods,Household electrical items,-468
2015-05-01,Consumption goods,Household electrical items,-491
2015-06-01,Consumption goods,Household electrical items,-449
2015-07-01,Consumption goods,Household electrical items,-495
2015-08-01,Consumption goods,Household electrical items,-517
2015-09-01,Consumption goods,Household electrical items,-522
2015-10-01,Consumption goods,Household electrical items,-605
2015-11-01,Consumption goods,Household electrical items,-651
2015-12-01,Consumption goods,Household electrical items,-502
2016-01-01,Consumption goods,Household electrical items,-375
2016-02-01,Consumption goods,Household electrical items,-464
2016-03-01,Consumption goods,Household electrical items,-429
2016-04-01,Consumption goods,Household electrical items,-454
2016-05-01,Consumption goods,Household electrical items,-455
2016-06-01,Consumption goods,Household electrical items,-480
2016-07-01,Consumption goods,Household electrical items,-446
2016-08-01,Consumption goods,Household electrical items,-508
2016-09-01,Consumption goods,Household electrical items,-504
2016-10-01,Consumption goods,Household electrical items,-531
2016-11-01,Consumption goods,Household electrical items,-645
2016-12-01,Consumption goods,Household electrical items,-497
2017-01-01,Consumption goods,Household electrical items,-485
2017-02-01,Consumption goods,Household electrical items,-381
2017-03-01,Consumption goods,Household electrical items,-518
2017-04-01,Consumption goods,Household electrical items,-502
2017-05-01,Consumption goods,Household electrical items,-569
2017-06-01,Consumption goods,Household electrical items,-518
2017-07-01,Consumption goods,Household electrical items,-491
2017-08-01,Consumption goods,Household electrical items,-524
2017-09-01,Consumption goods,Household electrical items,-493
2017-10-01,Consumption goods,Household electrical items,-592
2017-11-01,Consumption goods,Household electrical items,-630
2017-12-01,Consumption goods,Household electrical items,-535
2018-01-01,Consumption goods,Household electrical items,-476
2018-02-01,Consumption goods,Household electrical items,-460
2018-03-01,Consumption goods,Household electrical items,-463
2018-04-01,Consumption goods,Household electrical items,-474
2018-05-01,Consumption goods,Household electrical items,-543
2018-06-01,Consumption goods,Household electrical items,-493
2018-07-01,Consumption goods,Household electrical items,-475
2018-08-01,Consumption goods,Household electrical items,-510
2018-09-01,Consumption goods,Household electrical items,-507
2018-10-01,Consumption goods,Household electrical items,-632
2018-11-01,Consumption goods,Household electrical items,-661
2018-12-01,Consumption goods,Household electrical items,-495
2019-01-01,Consumption goods,Household electrical items,-501
2019-02-01,Consumption goods,Household electrical items,-417
2019-03-01,Consumption goods,Household electrical items,-487
2019-04-01,Consumption goods,Household electrical items,-510
2019-05-01,Consumption goods,Household electrical items,-543
2019-06-01,Consumption goods,Household electrical items,-436
2019-07-01,Consumption goods,Household electrical items,-493
2019-08-01,Consumption goods,Household electrical items,-472
2019-09-01,Consumption goods,Household electrical items,-490
2019-10-01,Consumption goods,Household electrical items,-626
2019-11-01,Consumption goods,Household electrical items,-606
2019-12-01,Consumption goods,Household electrical items,-532
2020-01-01,Consumption goods,Household electrical items,-453
2020-02-01,Consumption goods,Household electrical items,-375
2020-03-01,Consumption goods,Household electrical items,-435
2020-04-01,Consumption goods,Household electrical items,-506
2020-05-01,Consumption goods,Household electrical items,-484
2020-06-01,Consumption goods,Household electrical items,-599
2020-07-01,Consumption goods,Household electrical items,-703
2020-08-01,Consumption goods,Household electrical items,-615
2020-09-01,Consumption goods,Household electrical items,-626
2020-10-01,Consumption goods,Household electrical items,-691
2020-11-01,Consumption goods,Household electrical items,-724
2020-12-01,Consumption goods,Household electrical items,-658
2021-01-01,Consumption goods,Household electrical items,-624
2021-02-01,Consumption goods,Household electrical items,-537
2021-03-01,Consumption goods,Household electrical items,-696
2021-04-01,Consumption goods,Household electrical items,-607
2021-05-01,Consumption goods,Household electrical items,-609
2021-06-01,Consumption goods,Household electrical items,-584
2021-07-01,Consumption goods,Household electrical items,-514
2021-08-01,Consumption goods,Household electrical items,-507
2021-09-01,Consumption goods,Household electrical items,-576
2021-10-01,Consumption goods,Household electrical items,-542
2021-11-01,Consumption goods,Household electrical items,-679
2021-12-01,Consumption goods,Household electrical items,-635
2022-01-01,Consumption goods,Household electrical items,-594
2022-02-01,Consumption goods,Household electrical items,-630
2022-03-01,Consumption goods,Household electrical items,-656
2022-04-01,Consumption goods,Household electrical items,-651
2022-05-01,Consumption goods,Household electrical items,-734
2022-06-01,Consumption goods,Household electrical items,-664
2022-07-01,Consumption goods,Household electrical items,-614
2022-08-01,Consumption goods,Household electrical items,-695
2022-09-01,Consumption goods,Household electrical items,-761
2022-10-01,Consumption goods,Household electrical items,-721
2022-11-01,Consumption goods,Household electrical items,-742
2022-12-01,Consumption goods,Household electrical items,-622
2023-01-01,Consumption goods,Household electrical items,-556
2023-02-01,Consumption goods,Household electrical items,-505
2023-03-01,Consumption goods,Household electrical items,-624
2023-04-01,Consumption goods,Household electrical items,-555
2023-05-01,Consumption goods,Household electrical items,-616
2023-06-01,Consumption goods,Household electrical items,-530
2023-07-01,Consumption goods,Household electrical items,-512
2023-08-01,Consumption goods,Household electrical items,-605
2023-09-01,Consumption goods,Household electrical items,-649
2023-10-01,Consumption goods,Household electrical items,-653
2023-11-01,Consumption goods,Household electrical items,-618
2023-12-01,Consumption goods,Household electrical items,-547
2024-01-01,Consumption goods,Household electrical items,-573
2024-02-01,Consumption goods,Household electrical items,-594
2024-03-01,Consumption goods,Household electrical items,-581
2024-04-01,Consumption goods,Household electrical items,-710
2024-05-01,Consumption goods,Household electrical items,-825
2024-06-01,Consumption goods,Household electrical items,-634
2024-07-01,Consumption goods,Household electrical items,-661
2024-08-01,Consumption goods,Household electrical items,-592
2024-09-01,Consumption goods,Household electrical items,-661
2024-10-01,Consumption goods,Household electrical items,-842
2024-11-01,Consumption goods,Household electrical items,-721
2024-12-01,Consumption goods,Household electrical items,-643
2025-01-01,Consumption goods,Household electrical items,-636
2025-02-01,Consumption goods,Household electrical items,-619
2025-03-01,Consumption goods,Household electrical items,-707
2025-04-01,Consumption goods,Household electrical items,-752
2025-05-01,Consumption goods,Household electrical items,-751
2025-06-01,Consumption goods,Household electrical items,-640
2025-07-01,Consumption goods,Household electrical items,-613
2025-08-01,Consumption goods,Household electrical items,-683
1981-07-01,Consumption goods,Non-industrial transport equipment,-56
1981-08-01,Consumption goods,Non-industrial transport equipment,-53
1981-09-01,Consumption goods,Non-industrial transport equipment,-46
1981-10-01,Consumption goods,Non-industrial transport equipment,-59
1981-11-01,Consumption goods,Non-industrial transport equipment,-72
1981-12-01,Consumption goods,Non-industrial transport equipment,-68
1982-01-01,Consumption goods,Non-industrial transport equipment,-66
1982-02-01,Consumption goods,Non-industrial transport equipment,-67
1982-03-01,Consumption goods,Non-industrial transport equipment,-84
1982-04-01,Consumption goods,Non-industrial transport equipment,-65
1982-05-01,Consumption goods,Non-industrial transport equipment,-78
1982-06-01,Consumption goods,Non-industrial transport equipment,-65
1982-07-01,Consumption goods,Non-industrial transport equipment,-72
1982-08-01,Consumption goods,Non-industrial transport equipment,-67
